   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.42358,  -2.21210,   2.78893
   3.33658,  -2.15123,   2.74067
   3.79658,  -1.44787,   0.40123
   3.79658,  -1.44787,   0.40123
   0.30958,  -0.03325,   1.06142
   3.79758,  -1.45850,   0.40144
   0.30958,  -0.03325,   1.06142
   3.79258,  -1.44588,   0.39101
   0.30958,  -0.03325,   1.06142
  10.76358,  -7.34786,   6.86085
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.24958,  -2.09035,   2.69240
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.80558,  -1.44033,   0.41058
   3.80858,  -1.44149,   0.40966
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.80158,  -1.44984,   0.39960
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.81158,  -1.38798,   0.38742
   3.81158,  -1.38798,   0.38742
   0.30958,  -0.03325,   1.06142
   3.78658,  -1.37764,   0.40281
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.79058,  -1.36821,   0.39117
   3.79058,  -1.36829,   0.39087
   3.78858,  -1.36734,   0.40259
   3.79158,  -1.36851,   0.40172
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.79058,  -1.36852,   0.43535
   3.79058,  -1.36850,   0.41355
   3.78458,  -1.36574,   0.40378
   3.79458,  -1.36996,   0.42370
   3.78658,  -1.36639,   0.42528
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.78658,  -1.36653,   0.41451
   3.79558,  -1.37035,   0.41225
   0.30958,  -0.03325,   1.06142
   3.79258,  -1.36933,   0.41286
   3.79358,  -1.36976,   0.40190
   3.79058,  -1.36866,   0.40238
   3.79058,  -1.36866,   0.40238
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   8.81958,  -5.98765,   5.78240
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.79458,  -1.38067,   0.41293
   3.79158,  -1.37964,   0.41307
   3.78858,  -1.38961,   0.43538
   0.30958,  -0.03325,   1.06142
   3.79958,  -1.40487,   0.42245
   3.79958,  -1.40487,   0.42245
   3.81158,  -1.40971,   0.42017
   0.30958,  -0.03325,   1.06142
   2.65758,  -0.95611,   0.62460
   2.65258,  -0.95431,   0.63246
   3.79758,  -1.41504,   0.42269
   3.78558,  -1.41022,   0.42521
   3.78558,  -1.41022,   0.42521
   0.30958,  -0.03325,   1.06142
   3.80058,  -1.40532,   0.42214
   3.79358,  -1.40251,   0.42379
   3.79858,  -1.40476,   0.43360
   3.79358,  -1.40246,   0.42357
   3.79558,  -1.38192,   0.40152
   3.79358,  -1.40259,   0.41247
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.79758,  -1.39334,   0.41207
   0.30958,  -0.03325,   1.06142
   2.65758,  -0.95619,   0.60937
   3.79958,  -1.42709,   0.40016
   3.80258,  -1.44972,   0.37777
   3.80258,  -1.44972,   0.37777
   3.80358,  -1.46114,   0.37774
   3.80758,  -1.46288,   0.37681
   3.79658,  -1.45865,   0.36828
   0.30958,  -0.03325,   1.06142
   3.79258,  -1.45721,   0.32563
   3.79158,  -1.46769,   0.32511
   3.78958,  -1.46673,   0.32536
   3.78858,  -1.46627,   0.32572
   3.78858,  -1.46649,   0.32650
   3.79458,  -1.46896,   0.32524
   3.78158,  -1.46383,   0.32739
   3.79658,  -1.46996,   0.31329
   3.79458,  -1.46895,   0.31418
   3.78858,  -1.46669,   0.32550
   3.80358,  -1.48338,   0.32336
   3.79958,  -1.48172,   0.32421
   3.79258,  -1.47890,   0.33624
   3.80158,  -1.47213,   0.32375
   3.78658,  -1.46574,   0.33731
   2.59958,  -0.97676,   0.59166
   0.30958,  -0.03325,   1.06142
   2.60058,  -0.97677,   0.59166
   3.80258,  -1.47180,   0.34520
   3.79758,  -1.45879,   0.35708
   3.79358,  -1.44634,   0.35795
   2.55858,  -0.93126,   0.60727
   2.57258,  -0.92260,   0.61849
   2.56458,  -0.90558,   0.62020
   2.58358,  -0.91264,   0.62362
   2.59458,  -0.91671,   0.62848
   0.30958,  -0.03325,   1.06142
   3.77058,  -1.37136,   0.40589
   2.58758,  -0.90726,   0.63006
   0.30958,  -0.03325,   1.06142
   2.59658,  -0.91052,   0.63554
   2.59858,  -0.91121,   0.63527
   2.60258,  -0.91277,   0.63465
   2.60258,  -0.91277,   0.63465
   2.60658,  -0.91426,   0.64092
   2.61158,  -0.91625,   0.64009
   2.61658,  -0.91811,   0.64628
   2.61058,  -0.91565,   0.64740
   2.62358,  -0.91375,   0.65244
   2.62358,  -0.91375,   0.65244
   2.60958,  -0.90840,   0.66217
   2.60958,  -0.90837,   0.66214
   2.62058,  -0.91234,   0.66020
   2.65958,  -0.93429,   0.66809
   2.63758,  -0.92609,   0.67887
   2.63458,  -0.92485,   0.67931
   2.64058,  -0.92719,   0.67838
   2.64058,  -0.92719,   0.67838
   2.61858,  -0.91902,   0.68244
   2.61358,  -0.91723,   0.68337
   2.61758,  -0.92565,   0.68271
   2.61858,  -0.92607,   0.68937
   2.62058,  -0.92722,   0.68945
   2.61758,  -0.93310,   0.68986
   2.61558,  -0.93232,   0.69018
   2.61758,  -0.94032,   0.68993
   2.61858,  -0.94808,   0.68983
   2.62458,  -0.95776,   0.68896
   3.76258,  -1.43397,   0.51605
   2.61758,  -0.97685,   0.70414
   2.63058,  -0.98911,   0.70242
   2.64358,  -0.99485,   0.71487
   2.64958,  -0.99738,   0.72140
   2.64958,  -0.99739,   0.72889
   2.65958,  -1.00151,   0.72747
   2.67158,  -1.00629,   0.73286
   3.79458,  -1.46896,   0.57742
   0.30958,  -0.03325,   1.06142
   3.78158,  -1.46382,   0.60055
   3.77758,  -1.46240,   0.60144
   3.77658,  -1.47213,   0.61233
   3.77658,  -1.47213,   0.61233
   3.77958,  -1.46331,   0.65522
   3.77258,  -1.46035,   0.62348
   3.77858,  -1.46286,   0.63380
   3.76958,  -1.46971,   0.65673
   3.77358,  -1.48195,   0.60189
   3.76958,  -1.48017,   0.62419
   2.63458,  -0.99852,   0.74587
   3.76958,  -1.50192,   0.61335
   0.30958,  -0.03325,   1.06142
   3.44958,  -2.23029,   2.80336
   3.52158,  -2.28067,   2.84330
   3.76858,  -1.50183,   0.59169
   3.76658,  -1.52263,   0.60286
   3.56258,  -2.30936,   2.86604
   3.56358,  -2.31006,   2.86660
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.50158,  -2.26668,   2.83220
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.56658,  -2.31216,   2.86826
   3.51758,  -2.27787,   2.84108
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.60758,  -2.34084,   2.89101
   3.56858,  -2.31356,   2.86937
   0.30958,  -0.03325,   1.06142
   3.62358,  -2.35204,   2.89988
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.56158,  -2.30866,   2.86549
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.74458,  -1.53439,   0.72458
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.56458,  -2.31076,   2.86715
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.74358,  -1.53480,   0.75655
   3.56258,  -2.30936,   2.86604
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.57858,  -2.32055,   2.87492
   0.30958,  -0.03325,   1.06142
   3.73058,  -1.52885,   0.75815
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.57758,  -2.31985,   2.87436
   3.57758,  -2.31985,   2.87436
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.47658,  -2.24918,   2.81833
   0.30958,  -0.03325,   1.06142
   3.63858,  -2.36253,   2.90821
   3.68758,  -2.39682,   2.93539
   3.56258,  -2.30936,   2.86604
   3.56258,  -2.30936,   2.86604
   3.66358,  -2.38003,   2.92207
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.64058,  -2.36393,   2.90931
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.59658,  -2.33315,   2.88491
   3.60558,  -2.33944,   2.88990
   3.60558,  -2.33944,   2.88990
   3.65058,  -2.37093,   2.91486
   0.30958,  -0.03325,   1.06142
   3.56858,  -2.31356,   2.86937
   3.74158,  -1.55516,   0.85419
   3.75058,  -1.55884,   0.84348
   3.75558,  -1.55035,   0.86450
   2.63558,  -1.05030,   0.91400
   2.63558,  -1.05030,   0.91400
   2.64058,  -1.05259,   0.93541
   2.63358,  -1.04950,   0.92146
   2.65658,  -1.05959,   0.94196
   2.64458,  -1.05416,   0.94264
   2.60858,  -1.03824,   0.94438
   3.77358,  -1.54754,   0.88537
   3.75258,  -1.53878,   0.92976
   0.30958,  -0.03325,   1.06142
   3.75758,  -1.54033,   0.92883
   3.75258,  -1.53843,   0.91852
   3.75058,  -1.53789,   0.92992
   3.74658,  -1.53567,   0.92946
   3.74658,  -1.53567,   0.92946
   3.74258,  -1.53389,   0.93028
   3.73958,  -1.53306,   0.93045
   3.74658,  -1.53622,   0.92970
   3.74858,  -1.53712,   0.94024
   3.75458,  -1.54980,   0.94007
   3.74458,  -1.54551,   0.92998
   3.74758,  -1.54720,   0.92961
   3.74158,  -1.54437,   0.92998
   3.74158,  -1.54437,   0.92998
   3.74458,  -1.54590,   0.92964
   3.74058,  -1.55457,   0.92974
   3.74358,  -1.56675,   0.92941
   3.74958,  -1.58012,   0.92913
   3.74458,  -1.57791,   0.90819
   3.74458,  -1.59923,   0.92979
   3.74858,  -1.60105,   0.91885
   3.75158,  -1.60281,   0.91867
   3.74958,  -1.60198,   0.92932
   3.74958,  -1.60198,   0.92932
   3.75058,  -1.60250,   0.91873
   3.75258,  -1.61344,   0.92916
   3.74758,  -1.60091,   0.92939
   3.74458,  -1.60993,   0.92977
   3.74858,  -1.60120,   0.92960
   3.74758,  -1.60089,   0.92961
   3.74858,  -1.60146,   0.92990
   3.74858,  -1.60146,   0.92990
   3.74858,  -1.60098,   0.92946
   3.74958,  -1.59076,   0.92968
   3.74658,  -1.57866,   0.92932
   3.74358,  -1.57731,   0.93031
   3.74958,  -1.59079,   0.94064
   3.75058,  -1.58054,   0.95139
   3.74858,  -1.57985,   0.95117
   3.74658,  -1.57895,   0.95124
   3.74658,  -1.57872,   0.95175
   3.74458,  -1.56718,   0.95137
   3.75258,  -1.57058,   0.98375
   2.62958,  -1.05465,   0.98739
   0.30958,  -0.03325,   1.06142
   3.75158,  -1.54852,   0.95130
   3.74658,  -1.54657,   0.95148
   3.74658,  -1.54657,   0.95148
   2.62758,  -1.04686,   0.98030
   2.61558,  -1.04127,   0.98047
   3.62658,  -2.35414,   2.90155
   3.64558,  -2.36743,   2.91209
   0.30958,  -0.03325,   1.06142
   2.63858,  -1.05850,   0.97989
   3.74458,  -1.56724,   0.95173
   3.72958,  -2.42621,   2.95869
   3.75358,  -1.59297,   0.95149
   3.75358,  -1.59297,   0.95149
   3.75058,  -1.58044,   0.93003
   2.59858,  -1.03387,   0.96645
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.60458,  -2.33874,   2.88934
   3.75858,  -1.58423,   0.95145
   0.30958,  -0.03325,   1.06142
   3.58458,  -2.32475,   2.87825
   2.63758,  -1.05123,   0.99423
   2.62258,  -1.04467,   0.99466
   0.30958,  -0.03325,   1.06142
   3.63758,  -2.36183,   2.90765
   3.54458,  -2.29676,   2.85606
   3.74758,  -1.53564,   0.96205
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   3.76058,  -1.54143,   0.95106
   3.74958,  -1.52628,   0.94059
   3.74158,  -1.53318,   0.94110
   3.74158,  -1.53398,   0.96245
   3.73158,  -1.52941,   0.96286
   3.72658,  -1.52744,   0.98415
   3.73258,  -1.53001,   1.00539
   3.73558,  -1.53114,   1.00562
   3.73558,  -1.53114,   1.00562
   3.73758,  -1.53231,   0.99468
   3.74158,  -1.54447,   1.00536
   3.73858,  -1.55361,   1.00527
   3.73258,  -1.54058,   1.00579
   3.73158,  -1.53965,   0.96280
   3.73758,  -1.54257,   0.99470
   0.30958,  -0.03325,   1.06142
   3.73558,  -1.54170,   0.98416
   3.74058,  -1.54391,   0.97320
   3.73758,  -1.54256,   0.98418
   3.73858,  -1.54315,   0.98424
   3.73858,  -1.54269,   0.99463
   3.73758,  -1.54224,   0.99465
   3.73458,  -1.53084,   1.00541
   3.73758,  -1.53217,   1.00539
   3.74058,  -1.54358,   1.00538
   3.73858,  -1.53211,   0.99458
   3.73858,  -1.53211,   0.99458
   3.73258,  -1.52987,   0.96265
   3.73258,  -1.52902,   0.98405
   3.73458,  -1.53042,   0.99466
   0.30958,  -0.03325,   1.06142
   3.73158,  -1.52957,   0.98416
   3.73558,  -1.53067,   0.97330
   3.73858,  -1.53187,   0.97331
   3.57958,  -2.32125,   2.87547
   0.30958,  -0.03325,   1.06142
   0.30958,  -0.03325,   1.06142
   1.38058,  -0.01601,   1.56318
   1.41058,  -0.01200,   1.57712
   1.41758,  -0.00488,   1.57689
   1.43258,  -0.00814,   1.58396
   1.39758,   0.01157,   1.54709
   1.40958,   0.01197,   1.55593
   1.41858,   0.01250,   1.55295
   1.42258,   0.01279,   1.55131
   1.42258,   0.01279,   1.55131
   1.43458,   0.01657,   1.55292
   1.44258,   0.01692,   1.55287
   1.44958,   0.01393,   1.55590
   1.46158,   0.01440,   1.56116
   1.47358,   0.01467,   1.55906
   1.47658,   0.00757,   1.55297
   1.47458,  -0.00351,   1.54866
   1.47458,  -0.00351,   1.54866
   1.48458,  -0.01048,   1.55283
   1.50358,  -0.01030,   1.56060
   1.51458,  -0.01398,   1.56506
   1.51558,  -0.02895,   1.56186
   1.52758,  -0.02137,   1.56690
   1.52458,  -0.04417,   1.56543
   1.53858,  -0.05210,   1.57134
   1.54858,  -0.05227,   1.57539
   1.54858,  -0.05227,   1.57539
   1.55758,  -0.06812,   1.57527
   1.55358,  -0.07975,   1.56588
   1.55158,  -0.09538,   1.55725
   1.55758,  -0.10345,   1.55959
   1.56158,  -0.10373,   1.55727
   1.56358,  -0.11175,   1.55412
   1.57258,  -0.11238,   1.55765
   1.57158,  -0.13201,   1.55729
   1.57458,  -0.13224,   1.55852
   1.57558,  -0.13647,   1.55885
   1.58158,  -0.14071,   1.56113
   1.58158,  -0.14071,   1.56113
   1.58358,  -0.14094,   1.56182
   1.58858,  -0.14142,   1.56375
   1.59358,  -0.14187,   1.56201
   1.59658,  -0.14202,   1.56309
   1.59758,  -0.14214,   1.56346
   1.60258,  -0.14250,   1.56550
   1.60558,  -0.13899,   1.56668
   1.60558,  -0.13890,   1.56666
   1.61558,  -0.13972,   1.57056
   1.63158,  -0.14077,   1.57671
   1.65858,  -0.14291,   1.58724
   2.65458,  -1.10968,   0.96407
   1.65058,  -0.13396,   1.58396
   1.61858,  -0.12341,   1.57150
   1.61858,  -0.12341,   1.57150
   1.61358,  -0.11501,   1.56559
   1.62258,  -0.11536,   1.57290
   1.61758,  -0.11503,   1.56712
   1.61658,  -0.11112,   1.56662
   1.61658,  -0.11099,   1.56662
   1.61458,  -0.11077,   1.56580
   1.61558,  -0.11085,   1.56622
   1.61458,  -0.11079,   1.56588
   1.61958,  -0.11102,   1.56775
   1.61958,  -0.11102,   1.56775
   1.61958,  -0.11096,   1.56767
   1.61558,  -0.11072,   1.56612
   1.61758,  -0.11088,   1.56703
   1.61758,  -0.11083,   1.56690
   1.61858,  -0.11090,   1.56729
   1.61658,  -0.11079,   1.56655
   1.61658,  -0.11079,   1.56654
   1.61658,  -0.11079,   1.56654
   1.61658,  -0.11076,   1.56659
